,Nr,xNi,T,t,Ms,cfrac,mipd
102,466.0,0.5098145177774132,705.1944653689861,-1771.662076190114,278.37359882518933,0.0336739134077075,1.291314992069955e-08
103,472.0,0.5369983818475157,700.6861133500934,-2874.308516085148,231.7750641570125,0.4275468949884736,1.0154865046733224e-08
104,491.0,0.5291044671693818,739.6700789034367,-2801.8309637904167,185.00279346678187,0.2743074051365491,2.8572530111959964e-08
105,370.0,0.5110727732488886,701.1243788152933,-2127.5910180062056,293.827476232856,0.0773818159453837,1.0505896958926631e-08
106,377.0,0.5192705265525729,747.387136220932,-2509.180036559701,247.94431351305823,0.1468605597010863,3.437583123985325e-08
107,409.0,0.5171741907345131,729.572090357542,-1818.8413381576536,264.2290529811117,0.1307701793410882,1.8710220104860056e-08
108,414.0,0.5116185369435697,668.7447649985552,-3315.498750284314,308.756157725308,0.1089902996511275,5.739003726249292e-09
109,419.0,0.5257264037011191,720.2794215455651,-3545.116253569722,333.1992080734124,0.3472557695604104,1.4478002995403953e-08
110,438.0,0.5214883163571358,677.8686260804534,-2666.282869130373,291.49472364755496,0.233559469192029,6.035107897405373e-09
111,498.0,0.5107228341978043,678.7017292529345,-2827.036727964878,304.6298317077988,0.0891488400593377,6.8976836448779356e-09
112,436.0,0.5304775932710618,705.7349927350879,-3356.1727333813906,327.6756839413416,0.4095675434254237,1.0388773504073933e-08
113,454.0,0.5185037228930742,695.2006570622325,-2373.183161392808,310.74899552801014,0.2142838968328882,8.111793562964034e-09
114,470.0,0.5207092315331101,656.2605683133006,-2937.40286976099,155.34237925251074,0.1195215563675105,5.501090623165211e-09
115,481.0,0.5112924491008743,728.2029179856181,-1668.4339094907043,260.5655842020471,0.0316648340390381,2.2568486330695e-08
116,508.0,0.5271874283067882,693.2431188970804,-3003.022469580173,317.6638621258692,0.3510284204675759,7.921855827775845e-09
117,514.0,0.5077414204087108,658.0055914819241,-2736.965239048004,286.2916215213833,0.0139913754715768,6.880048204464142e-09
118,537.0,0.5175375389447436,754.5028071850538,-2245.109900459647,156.4821147677995,0.0648489892650752,4.949529943514601e-08
119,467.0,0.522702958942391,747.0084117725492,-3280.110492557287,286.13880444220393,0.2454349178887138,3.4110749083998e-08
120,494.0,0.5143082503601909,708.541204854846,-3580.477374047041,333.75429744940305,0.1849458763571386,1.1130241856610114e-08
121,505.0,0.5193998659821227,724.9562701582909,-3321.2228558957577,330.7524421877178,0.2537885923431506,1.6102743434431264e-08
122,510.0,0.5137041371781379,658.3601569384336,-1894.8762338608503,211.962758951093,0.0253593015740473,6.4972003180726866e-09
123,521.0,0.5223840283649043,734.27057556808,-3255.759025365114,320.2868481335148,0.2838230647725968,2.151321908645453e-08
124,539.0,0.5317453041160479,719.091586843133,-2876.96445286274,290.76956217780247,0.3902259074383356,1.4515175026330242e-08
125,465.0,0.5152016550814733,711.59443680197,-2621.991601958871,320.58039385391123,0.1793580391627,1.1771240212041012e-08
126,492.0,0.5235941299702972,673.1849090009928,-2442.4756709486246,199.7797586478506,0.1861970621904548,6.36713980337175e-09
127,518.0,0.5193463629949838,699.6592162176967,-1571.3317338377235,233.6170763366012,0.1355006610108508,9.358159776515636e-09
128,524.0,0.5245438407547772,702.7021344006062,-3123.857581615448,330.0890825809982,0.326802214884699,9.486377421014786e-09
129,561.0,0.5161519566224888,741.1694655939937,-2840.19083082676,294.9980400855649,0.1567133670903803,2.7661927040274825e-08
130,566.0,0.5211445591691881,685.7485080137849,-2298.0222065001726,285.086635127796,0.2199397364830626,6.875527876995926e-09
