TargetHeight,WallThickness,AveragePerimeter,x1,x2,x3,x4,x5,x6,x7,x8,Modulus,PlateauStrength,CriticalEfficiency,CriticalStress
27.734912260281018,0.834264366,94.81962879,38.30019565,0.09162197,0.954086104,-0.214428612,0.169579931,1.700671658,0.087484229,0.033993505,1355.943473,61.57948594,0.664334778,1.700407553
19.000001276621685,0.95,96.95290859,59.66332836,0.0,0.711000115,0.279800208,0.422000231,0.0,0.25,0.039473684,42.42890429,8.437766895,0.433923624,0.181312476
18.999997433302774,0.782361309,185.0,0.0,0.995400161,0.0,0.137600185,0.990800323,0.0,0.0,0.0,193.5318157,24.86700196,0.368865041,0.502851266
24.999996434146855,0.945369767,123.4085018,97.68295569,0.72350873,0.99119026,-0.048759801,0.280724013,2.347883597,0.673311205,0.027728791,721.994285,47.78589527,0.526425741,0.611236567
19.000005263940245,0.835587009,110.2282134,7.32787332,0.858429689,0.053731331,0.020538043,-0.23826461,1.851641492,0.0,0.0,1138.082119,64.35906827,0.360757245,0.877456943
27.522234106778097,0.851702982,95.4348526,39.32588274,0.272351223,0.963886078,-0.181321513,0.154072482,1.936737416,0.170095365,0.032426131,1410.897215,66.55001636,0.650963083,2.209756115
26.552381771548834,0.774427586,95.58192814,40.39108592,0.14253731,0.997162631,-0.223894151,0.256716454,1.679126541,0.141004137,0.034153054,1251.890309,57.00697685,0.732838149,1.300511252
19.000007602917737,0.496289539,353.5004927,230.1077688,0.999790482,0.998014216,0.270316336,0.422565276,0.831243938,0.040925966,0.020191574,13.57776795,2.054659057,0.365794759,7.15e-05
18.99998983421011,0.945992432,153.0,0.0,0.568800092,1.137600185,-0.288999885,0.279800208,0.0,0.0,0.0,170.1587781,24.00282241,0.421811885,1.563678287
26.405216793276473,0.773211266,96.84200493,41.43236514,0.136702672,0.989110494,-0.228867866,0.24343026,1.653357024,0.141868164,0.034275941,1253.904225,67.02923961,0.717037045,1.324686424
18.9999730761833,0.839280874,109.7430742,23.66932609,0.258119362,0.538225932,-0.228298176,-0.21010631,0.13591102,0.307216686,0.025531034,31.13874615,5.914160015,0.43365074,0.142283046
19.881173418149853,0.56585391,148.636187,26.51251639,0.905646489,0.534818046,0.12489224,-0.193715319,0.061129397,0.244664062,0.028236462,43.15842399,7.915127046,0.5513238,0.026551192
16.00002660305762,0.502291848,342.1815441,0.0,0.597744346,0.597744346,0.371317858,0.371317858,0.0,0.0,0.0,46.21799989,9.406998143,0.358110759,0.007003417
22.58042895303147,0.816027748,110.0047526,25.7709211,0.806009007,0.365777079,0.423617975,-0.213527324,0.290386599,0.213783295,0.027235668,46.86794453,9.353690482,0.501629994,0.055848584
18.99999407397324,0.70041243,131.5014686,1.120435377,0.641776448,0.1984112,-0.177947275,-0.254492335,0.0,0.214394698,0.016931883,38.47720509,6.422393668,0.430063673,0.127537519
18.9374971813466,0.558118335,161.849806,23.33796868,0.973354274,0.613336236,0.158623191,-0.091140675,0.138266781,0.251495212,0.02727562,46.60639822,9.423570323,0.488652314,0.020114841
18.999999252968724,0.795550979,115.7754382,113.3548534,0.98531936,0.719083525,0.254670937,-0.180147237,1.853323018,0.0,0.0,1138.082119,64.35906827,0.366401985,0.899402217
26.55725623426176,0.77832171,100.9753838,43.69774998,0.092076389,0.978328475,-0.223453459,0.241376786,1.858003601,0.109983103,0.033571778,1251.890309,57.00697685,0.711128281,1.08512515
26.331418238053036,0.811212214,98.0277711,32.42457746,0.143418778,0.957752396,-0.215278875,0.209800333,1.564117061,0.157228438,0.035330979,1355.943473,61.57948594,0.706738695,1.507331248
18.9999885954784,0.526315789,275.0,275.0,0.247911998,0.165274665,0.936556437,0.881464882,0.0,3.141592654,0.026315789,37.55685999,6.686648322,0.162882296,0.059989744
19.000001859868817,0.815170153,112.9890034,3.72882074,0.566574297,0.77647754,-0.308942346,-0.098971414,0.399724258,0.0,0.0,44.65861657,8.151125489,0.38589805,0.406077203
23.892772594420762,0.825131487,84.38107206,17.54343697,0.416025357,0.640994467,-0.177257444,-0.166721224,1.95744186,0.345786651,0.030295673,1420.710644,61.10662622,0.535727079,6.274556784
19.00001021888086,0.692520776,209.0,0.0,0.0,0.268864442,0.971672573,0.971672573,1.570796327,0.0,0.0,13.81403622,2.856145378,0.240555053,0.101169916
19.00000290252713,0.497377464,291.0,0.0,0.134617248,0.134617248,-0.842946544,-0.842946544,4.71238898,0.0,0.0,16.35199826,3.257846191,0.177879901,0.008354528
19.000006482909242,0.788459295,116.8167637,3.465019056,0.473148139,0.521318167,-0.330578268,-0.238830144,0.024640581,0.0,0.0,44.65861657,8.151125489,0.450195794,0.300939003
27.595751857400504,0.852411414,95.56206368,49.13855829,0.249574364,0.956373595,-0.201562866,0.180281945,1.91636259,0.167441419,0.033283488,1430.330979,58.03808833,0.697825068,1.614653549
18.999999178456747,0.741907283,124.1465952,121.6418008,0.93800416,0.016270944,0.041817755,-0.65594974,0.0,0.11037253,0.009036127,1138.082119,64.35906827,0.568132504,4.186950122
27.576605472813206,0.749824211,92.52473563,39.67154524,0.189453247,0.93914339,-0.235643714,0.10362677,2.293754104,0.24346743,0.038758152,1217.576866,58.39182605,0.587840543,1.213623798
18.999994933403727,0.526315789,275.0,169.2307692,0.0,0.055091555,0.743735994,0.798827549,0.0,0.392699082,0.026315789,9.11924039,1.84382571,0.289007084,0.01324714
18.99999310433265,0.679515691,213.0,200.4705882,0.142200023,0.0,-0.288999885,-0.715599954,0.0,3.141592654,0.105263158,839.7344964,56.95453945,0.231080345,0.460960449
26.41547515130921,0.773617847,95.13389237,39.74373295,0.139770483,0.999128068,-0.225517445,0.251185213,1.653509709,0.140014192,0.034297792,1355.943473,61.57948594,0.72551413,1.387685997
26.64647317955002,0.775512815,95.59577882,41.19289874,0.138359725,0.991425956,-0.222542285,0.234616094,1.653225547,0.144689751,0.034305651,1251.890309,57.00697685,0.728066612,1.276144854
27.0880573049683,0.834972597,96.83451758,51.76514461,0.358229097,0.959732834,-0.179894561,0.191800563,2.195474482,0.15750355,0.035798346,1411.276387,67.33759306,0.597161114,1.889065343
19.384277313592012,0.819635859,124.1356865,25.89243889,0.887647117,0.234664344,0.372636691,-0.204698722,0.010369064,0.021058274,0.041839658,42.44739327,8.450593823,0.352259774,0.055720549
18.999990112284983,0.497377464,291.0,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,16.35199826,3.257846191,0.149150033,0.112993394
