Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Nr,T1,T2,t1,t2,c,sigma_pc,tges,cfrac,M_sigma_pc_0,M_sigma_pc_1,M_sigma_pc_2,M_sigma_pc_3,M_sigma_pc_4,M_sigma_pc_5,M_sigma_pc_6,M_sigma_pc_7,M_sigma_pc_8,M_sigma_pc_9,M_cfrac_0,M_cfrac_1,M_cfrac_2,M_cfrac_3,M_cfrac_4,M_cfrac_5,M_cfrac_6,M_cfrac_7,M_cfrac_8,M_cfrac_9
16050,16050,16050,16050.0,468.37158203125,379.13818359375,2.179537963867188,1.136882527669271,0.0019864501953125,12.155159915961564,3.3164204915364586,-0.0052358885926495,46.15715789794922,47.46925735473633,51.45441818237305,50.070350646972656,62.719337463378906,60.681182861328125,87.92074584960938,86.13508605957031,101.10205841064452,96.56575012207033,0.0059669939801096,0.0057243662886321,0.0054805753752589,0.0061989454552531,0.0055837417021393,0.0065703019499778,0.0065703019499778,0.0065703019499778,0.0062663699500262,0.0062663699500262
16051,16051,16051,16051.0,368.37158203125,479.13818359375,4.671204630533854,3.6285491943359376,0.0029864501953125,87.5167392678725,8.299753824869791,-0.0102175420331492,123.4410400390625,118.168212890625,133.36582946777344,151.67091369628906,143.4957275390625,221.72674560546875,168.0634765625,194.68624877929688,151.99790954589844,96.56575012207033,0.0101929679512977,0.0104486625641584,0.0118373334407806,0.0115868262946605,0.0126206148415803,0.0098778614774346,0.0098778614774346,0.0098778614774346,0.0062663699500262,0.0062663699500262
16052,16052,16052,16052.0,393.37158203125,354.13818359375,2.802454630533854,3.005632527669271,0.0027364501953125,211.2473842491523,5.808087158203125,-0.0105653557982936,195.2161865234375,201.6143951416016,200.712890625,170.11500549316406,193.395263671875,163.24838256835938,144.2078094482422,163.4556121826172,139.27394104003906,96.56575012207033,0.0109563544392585,0.0107361944392323,0.0102481432259082,0.0102398563176393,0.0105960750952363,0.0090509708970785,0.0090509708970785,0.0090509708970785,0.0062663699500262,0.0062663699500262
16053,16053,16053,16053.0,493.37158203125,454.13818359375,0.3107879638671875,0.5139658610026042,0.0017364501953125,3.59675926131928,0.8247538248697917,-0.0001132570028137,10.284098625183104,14.137333869934082,16.702926635742188,12.398972511291504,30.1038875579834,41.7884407043457,72.96127319335938,65.81871032714844,88.37809753417969,96.56575012207033,0.0035571719054132,0.0037597983609884,0.0038913860917091,0.0048519750125706,0.0042667244561016,0.005743411835283,0.005743411835283,0.005743411835283,0.0062663699500262,0.0062663699500262
16054,16054,16054,16054.0,443.37158203125,304.13818359375,4.048287963867187,4.251465861002604,0.0012364501953125,75.42107816270521,8.299753824869791,-0.0011365421421244,69.08097076416016,27.647937774658203,34.37460708618164,35.31290054321289,42.140323638916016,26.235980987548828,57.81133270263672,33.371673583984375,62.93017578125,96.56575012207033,0.000865961308591,0.0019001185428351,0.0017844658577814,0.0021580343600362,0.0021633321885019,0.0040896325372159,0.0040896325372159,0.0040896325372159,0.0062663699500262,0.0062663699500262
16055,16055,16055,16055.0,343.37158203125,404.13818359375,1.556621297200521,1.7597991943359377,0.0022364501953124,198.40113802538704,3.3164204915364586,-0.0081380906114323,185.15158081054688,176.37437438964844,161.13829040527344,156.2911834716797,130.18238830566406,143.10984802246094,135.0203094482422,109.18002319335938,113.82601928710938,96.56575012207033,0.0080279475077986,0.0079353516921401,0.0081412233412265,0.0075459154322743,0.007077638991177,0.0073971915990114,0.0073971915990114,0.0073971915990114,0.0062663699500262,0.0062663699500262
16056,16056,16056,16056.0,330.87158203125,391.63818359375,4.3597462972005205,0.2025075276692708,0.0013614501953125,101.6119932506784,4.562253824869791,-0.0044847845248847,98.42137145996094,85.05021667480469,70.55371856689453,86.33639526367188,55.32695388793945,57.11686325073242,85.29949951171875,40.46022033691406,69.29216003417969,96.56575012207033,0.003760453313589,0.0027916219551116,0.0036505192983895,0.0028315193485468,0.0026228500064462,0.0045030773617327,0.0045030773617327,0.0045030773617327,0.0062663699500262,0.0062663699500262
16057,16057,16057,16057.0,430.87158203125,491.63818359375,1.868079630533854,2.6941741943359374,0.0023614501953125,67.77398102686644,4.562253824869791,-0.0074745300147687,51.248294830322266,60.89191818237305,53.25016021728516,59.23495101928711,62.28635025024414,101.33084106445312,113.61486053466795,121.7257080078125,120.18800354003906,96.56575012207033,0.0075195753015577,0.0076089892536401,0.0078643597662448,0.0082194004207849,0.0078909182921051,0.0078106364235281,0.0078106364235281,0.0078106364235281,0.0062663699500262,0.0062663699500262
16058,16058,16058,16058.0,480.87158203125,341.63818359375,3.1139129638671874,1.448340861002604,0.0028614501953125,80.84440822755145,4.562253824869791,-0.0102980556317681,69.26260375976562,88.5659408569336,84.73435974121094,106.92057800292967,152.05599975585938,119.45213317871094,123.35628509521484,178.7298583984375,145.63592529296875,96.56575012207033,0.0111165484413504,0.0108396178111433,0.0099712796509265,0.0109133413061499,0.0115862349048256,0.0094644166529178,0.0094644166529178,0.0094644166529178,0.0062663699500262,0.0062663699500262
16059,16059,16059,16059.0,380.87158203125,441.63818359375,0.6222462972005209,3.940007527669271,0.0018614501953125,92.28882683511556,4.562253824869792,-0.0062839149684702,76.09598541259766,82.5947494506836,77.49079132080078,73.90196228027344,61.381103515625,80.57966613769531,101.3157730102539,75.63582611083984,94.74008178710938,96.56575012207033,0.0059073702432215,0.005913651548326,0.0057574394159018,0.0055254600010812,0.0049031227827072,0.0061568571254611,0.0061568571254611,0.0061568571254611,0.0062663699500262,0.0062663699500262
16060,16060,16060,16060.0,355.87158203125,316.63818359375,2.4909962972005206,4.562924194335937,0.0016114501953125,108.3936875203448,7.0539204915364575,-0.0060798082925575,111.0405044555664,107.59349822998048,121.68444061279295,125.18717956542967,102.50447082519533,69.17145538330078,93.87020874023438,56.683738708496094,82.01612091064453,96.56575012207033,0.0052637821063399,0.0057719941250979,0.004703979473561,0.0041784895583987,0.0036745462566614,0.0053299670107662,0.0053299670107662,0.0053299670107662,0.0062663699500262,0.0062663699500262
